client_id,period_id,array_name,category,application,usable,percent_capacity,percent_performance,larger,constraint,alert_color,device_type_code,controller_name,data_center,count
188,1540,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.0685,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1543,AHISSVC,Prod,Prod,673700.8,74.29078308946642,11.72266,74.290783,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1543,AHISUNITY,EMC,EMC,45829.06,54.821111321070084,0.0,54.821111,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1543,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1543,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1543,SVCP8,Prod,P8,52224.11,54.05376941799487,3.856,54.053769,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1543,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,2.936,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1545,AHISSVC,Prod,Prod,673700.76,74.29078750037331,10.67066,74.290788,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1545,AHISUNITY,EMC,EMC,45829.06,54.821111321070084,0.0,54.821111,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1545,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1545,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1545,SVCP8,Prod,P8,52224.16,54.029782384245145,3.077,54.029782,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1545,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.7125,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1547,AHISSVC,Prod,Prod,673700.85,74.29079241921693,11.80866,74.290792,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1547,AHISUNITY,EMC,EMC,45829.06,54.821111321070084,0.0,54.821111,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1547,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1547,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1547,SVCP8,Prod,P8,52223.55,54.49035923448329,3.597,54.490359,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1547,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,2.936,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1550,AHISSVC,Prod,Prod,673700.96,74.29082481936793,10.11,74.290825,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1550,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1550,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1550,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1550,SVCP8,Prod,P8,52224.37,54.09198808908561,3.72866,54.091988,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1550,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,0.0,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1552,AHISSVC,Prod,Prod,673700.95,74.29082592209495,8.89466,74.290826,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1552,AHISUNITY,EMC,EMC,45829.06,54.821111321070084,0.0,54.821111,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1552,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1552,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1552,SVCP8,Prod,P8,52232.03,54.69019680069873,3.16066,54.690197,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1552,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.5165,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1554,AHISSVC,Prod,Prod,673701.0,74.29085009522028,10.988,74.29085,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1554,AHISUNITY,EMC,EMC,45829.06,54.821111321070084,0.0,54.821111,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1554,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1554,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1554,SVCP8,Prod,P8,52228.47,54.565642072226126,4.56233,54.565642,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1557,AHISSVC,Prod,Prod,673700.87,74.29092380421002,9.08066,74.290924,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1557,AHISUNITY,EMC,EMC,45829.06,54.821111321070084,0.0,54.821111,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1557,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1557,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1557,SVCP8,Prod,P8,52226.14,54.24754730102588,3.78966,54.247547,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1557,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.17,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1559,AHISSVC,Prod,Prod,673700.86,74.29092490693867,8.67566,74.290925,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1559,AHISUNITY,EMC,EMC,45829.06,54.821111321070084,0.0,54.821111,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1559,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1559,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1559,SVCP8,Prod,P8,52226.03,54.25398024701475,2.73933,54.25398,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1559,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.8285,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1561,AHISSVC,Prod,Prod,673700.91,74.29094908005987,9.85,74.290949,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1561,AHISUNITY,EMC,EMC,45829.06,54.821111321070084,0.0,54.821111,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1561,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1561,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1561,SVCP8,Prod,P8,52235.14,55.1102189062765,3.76333,55.110219,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1561,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.11,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1564,AHISSVC,Prod,Prod,673700.88,74.31335105276989,8.623,74.313351,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1564,AHISUNITY,EMC,EMC,45829.06,54.821111321070084,0.0,54.821111,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1564,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1564,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1564,SVCP8,Prod,P8,52228.84,56.55783279889042,3.226,56.557833,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1564,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.0065,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1566,AHISSVC,Prod,Prod,673700.89,74.31339447985589,7.56233,74.313394,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1566,AHISUNITY,EMC,EMC,45829.06,54.821111321070084,0.0,54.821111,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1566,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1566,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1566,SVCP8,Prod,P8,52225.26,56.60728161046972,3.239,56.607282,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1566,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.8025,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1568,AHISSVC,Prod,Prod,673700.91,74.31376335828313,9.46466,74.313763,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1568,AHISUNITY,EMC,EMC,41059.75,61.18887718507784,0.0,61.188877,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1568,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1568,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1568,SVCP8,Prod,P8,52239.79,57.22955624438766,3.75733,57.229556,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1568,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.042,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1571,AHISSVC,Prod,Prod,673700.94,74.31378973584333,7.07066,74.31379,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1571,AHISUNITY,EMC,EMC,41059.75,61.18887718507784,0.0,61.188877,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1571,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1571,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1571,SVCP8,Prod,P8,52226.67,60.371453895107614,3.41,60.371454,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1571,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.087,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1573,AHISSVC,Prod,Prod,673700.93,74.31379083891126,6.678,74.313791,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1573,AHISUNITY,EMC,EMC,41059.75,61.18887718507784,0.0,61.188877,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1573,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1573,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1573,SVCP8,Prod,P8,52224.9,60.359521990468146,3.11866,60.359522,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1573,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.79,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1575,AHISSVC,Prod,Prod,673700.96,74.31380237308849,8.214,74.313802,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1575,AHISUNITY,EMC,EMC,41059.75,61.18887718507784,0.0,61.188877,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1575,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1575,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1575,SVCP8,Prod,P8,52231.37,61.397776853258875,3.76333,61.397777,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1575,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,2.9285,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1578,AHISSVC,Prod,Prod,673700.88,74.31407837852312,6.773,74.314078,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1578,AHISUNITY,EMC,EMC,41058.0,61.43017195187296,0.0,61.430172,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1578,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1578,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1578,SVCP8,Prod,P8,52225.13,61.486491273453986,3.25666,61.486491,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1578,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,2.662,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1580,AHISSVC,Prod,Prod,673700.75,74.31413724862263,6.415,74.314137,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1580,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1580,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1580,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1580,SVCP8,Prod,P8,52225.66,61.56896820451862,3.16133,61.568968,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1580,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.7025,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1582,AHISSVC,Prod,Prod,673700.76,74.31415098893461,8.173,74.314151,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1582,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1582,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1582,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1582,SVCP8,Prod,P8,52237.58,62.348217509310345,3.583,62.348218,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1582,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,2.4975,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1585,AHISSVC,Prod,Prod,673700.7,74.33676408529782,6.73966,74.336764,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1585,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1585,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1585,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1585,SVCP8,Prod,P8,52226.61,61.6291197150265,3.76633,61.62912,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1585,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,2.7895,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1587,AHISSVC,Prod,Prod,673700.77,74.33677120481842,6.62766,74.336771,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1587,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1587,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1587,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1587,SVCP8,Prod,P8,52225.0,61.6474868358066,3.163,61.647487,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1587,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.6185,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1589,AHISSVC,Prod,Prod,673700.77,74.33828523010297,8.26933,74.338285,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1589,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1589,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1589,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1589,SVCP8,Prod,P8,52232.55,62.2785983069944,3.897,62.278598,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1589,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,2.552,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1592,AHISSVC,Prod,Prod,673700.89,74.33831651907124,7.10566,74.338317,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1592,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1592,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1592,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1592,SVCP8,Prod,P8,52229.21,61.63581643298836,3.36066,61.635816,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1592,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,0.01,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1594,AHISSVC,Prod,Prod,673700.95,74.33832474186062,6.17566,74.338325,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1594,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1594,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1594,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1594,SVCP8,Prod,P8,52224.6,61.735082700489805,3.24666,61.735083,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1594,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,0.01,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1596,AHISSVC,Prod,Prod,673700.94,74.33856333939508,7.28133,74.338563,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1596,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1596,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1596,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1596,SVCP8,Prod,P8,52235.0,62.48932707954437,3.71433,62.489327,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1596,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.908,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1599,AHISSVC,Prod,Prod,673700.89,74.3388063506937,6.434,74.338806,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1599,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1599,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1599,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1599,SVCP8,Prod,P8,52224.92,62.950216103729794,3.74266,62.950216,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1599,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.1455,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1601,AHISSVC,Prod,Prod,673699.0,74.33873732928207,6.06133,74.338737,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1601,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1601,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1601,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1601,SVCP8,Prod,P8,52223.0,62.85094690079084,3.17733,62.850947,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1601,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.983,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1603,AHISSVC,Prod,Prod,673699.0,74.33878482823931,7.57633,74.338785,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1603,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1603,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1603,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1603,SVCP8,Prod,P8,52223.0,63.58164027344274,3.76033,63.58164,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1603,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.1165,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1606,AHISSVC,Prod,Prod,673699.0,74.33881748377243,6.989,74.338817,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1606,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1606,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1606,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1606,SVCP8,Prod,P8,52223.0,62.93447331635486,3.32166,62.934473,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1606,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.764,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1608,AHISSVC,Prod,Prod,673699.0,74.33881748377243,6.212,74.338817,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1608,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1608,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1608,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1608,SVCP8,Prod,P8,52223.0,63.03400800413611,3.08133,63.034008,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1608,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.7505,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1610,AHISSVC,Prod,Prod,673699.0,74.33883084285415,7.102,74.338831,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1610,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1610,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1610,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1610,SVCP8,Prod,P8,52223.0,63.07711161748655,2.97866,63.077112,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1610,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.099,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
